title,author,source,description,content,pub_date,url,photo_url,combined_text,tokens,lems,keywords
Check out the best social media reactions to Texas A&M’s 34-24 win over Mississippi State,Aggies Wire,USA Today,"Even though Texas A&M defeated Mississippi State by 10 points, it was a slop","Oct 19, 2024; Starkville, Mississippi, USA; Mississippi State Bulldogs fans cheer during the fourth quarter against the Texas A&amp;M Aggies at Davis Wade Stadium at Scott Field. Mandatory Credit: Ma… [+2622 chars]",20-10-2024,https://aggieswire.usatoday.com/lists/texas-aggies-football-social-media-reaction-on-saturday-win-over-mississippi-state/,https://s.yimg.com/ny/api/res/1.2/X3nCW_SRGRNGkuCVUMDekg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTg-/https://media.zenfs.com/en/aggies_wire_usa_today_articles_632/81b03acc53dc6a4a12f3bcb6cb5eacec,check out the best social media reactions to texas a m s win over mississippi state oct starkville mississippi usa mississippi state bulldogs fans cheer during the fourth quarter against the texas a amp m aggies at davis wade stadium at scott field mandatory credit ma chars,"['check', 'best', 'social', 'media', 'reactions', 'texas', 'win', 'mississippi', 'state', 'oct', 'starkville', 'mississippi', 'usa', 'mississippi', 'state', 'bulldogs', 'fans', 'cheer', 'fourth', 'quarter', 'texas', 'amp', 'aggies', 'davis', 'wade', 'stadium', 'scott', 'field', 'mandatory', 'credit', 'chars']",,[]
Alabama's loss to Tennessee headlines college football Week 8 winners and losers,USA TODAY Sports,USA Today,"There were highs and lows in Week 8 of the college football season. A look at the winners and losers, led by Alabama's loss to Tennessee.","Tennessee running back Dylan Sampson (6) carries the ball against Alabama during the first quarter at Neyland Stadium.
October cant end soon enough for Kalen DeBoer and No. 7 Alabama.
Theres been a… [+6799 chars]",20-10-2024,https://www.usatoday.com/story/sports/ncaaf/2024/10/19/college-football-winners-losers-week-8/75754879007/,https://s.yimg.com/ny/api/res/1.2/bn.FufKJkaeWWnxJ1DRLTw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTY-/https://media.zenfs.com/en/usa_today_sports_articles_558/d47120d8f255841c9c59e23d582ada4c,alabama is loss to tennessee headlines college football week winners and losers tennessee running back dylan sampson carries the ball against alabama during the first quarter at neyland stadium october cant end soon enough for kalen deboer and no alabama theres been a chars,"['alabama', 'loss', 'tennessee', 'headlines', 'college', 'football', 'week', 'winners', 'losers', 'tennessee', 'running', 'back', 'dylan', 'sampson', 'carries', 'ball', 'alabama', 'first', 'quarter', 'neyland', 'stadium', 'october', 'cant', 'end', 'soon', 'enough', 'kalen', 'deboer', 'alabama', 'theres', 'chars']",,[]
"Alabama, Kalen DeBoer lose to Tennessee to fall to 5-2: College football world reacts",USA TODAY Sports,USA Today,Here's a sampling of how social media reacted to Alabama and Kalen DeBoer falling to 5-2 after a 24-17 loss to Tennessee on Saturday:,"Regardless of how his team performed, Kalen DeBoer was going to be under a more intense microscope than any coach in college football this season after he accepted the thankless (albeit highly paid) … [+3249 chars]",20-10-2024,https://www.usatoday.com/story/sports/ncaaf/sec/2024/10/19/alabama-kalen-deboer-tennessee-football-college-football-reaction/75758596007/,https://s.yimg.com/ny/api/res/1.2/TwnaSZEDiEe.jFA4ESwMGA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/usa_today_sports_articles_558/c71d157450e11187ac5557b7da7e7837,alabama kalen deboer lose to tennessee to fall to college football world reacts regardless of how his team performed kalen deboer was going to be under a more intense microscope than any coach in college football this season after he accepted the thankless albeit highly paid chars,"['alabama', 'kalen', 'deboer', 'lose', 'tennessee', 'fall', 'college', 'football', 'world', 'reacts', 'regardless', 'team', 'performed', 'kalen', 'deboer', 'going', 'intense', 'microscope', 'coach', 'college', 'football', 'season', 'accepted', 'thankless', 'albeit', 'highly', 'paid', 'chars']",,[]
Tennessee scores 10 points in fourth quarter to topple Alabama,Touchdown Wire,USA Today,Tennessee deals Alabama its second loss of the season,"Kalen DeBoer’s first season as Alabama head coach is not going the way the Crimson Tide played under Nick Saban.
Tennessee scored the game’s last 10 points on Saturday and captured a 24-17 victory o… [+1174 chars]",20-10-2024,https://touchdownwire.usatoday.com/2024/10/19/tennessee-scores-10-points-in-fourth-quarter-to-topple-alabama/,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,tennessee scores points in fourth quarter to topple alabama kalen deboer s first season as alabama head coach is not going the way the crimson tide played under nick saban tennessee scored the game s last points on saturday and captured a victory o chars,"['tennessee', 'scores', 'points', 'fourth', 'quarter', 'topple', 'alabama', 'kalen', 'deboer', 'first', 'season', 'alabama', 'head', 'coach', 'going', 'way', 'crimson', 'tide', 'played', 'nick', 'saban', 'tennessee', 'scored', 'game', 'last', 'points', 'saturday', 'captured', 'victory', 'chars']",,[]
"Photos from ""The Third Saturday in October"" loss against Tennessee",Roll Tide Wire,USA Today,"The Alabama Crimson Tide and Tennessee Volunteers renewed their head-to-head rivalry once again Saturday afternoon in Knoxville, as the two programs met for the latest edition of ""The Third Saturday in October."" Taking place inside Neyland Stadium, t","Oct 19, 2024; Knoxville, Tennessee, USA; Alabama Crimson Tide wide receiver Ryan Williams (2) reacts after a play against the Tennessee Volunteers during the first quarter at Neyland Stadium. Mandato… [+4016 chars]",20-10-2024,https://rolltidewire.usatoday.com/gallery/alabama-football-tennessee-volunteers-photos-week-8-loss/,https://s.yimg.com/ny/api/res/1.2/05dbrkOh_OznHk8EyZrGzg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/roll_tide_wire_usa_today_articles_214/6724f2cb754c3c40ee634837dc75dfa9,photos from the third saturday in october loss against tennessee oct knoxville tennessee usa alabama crimson tide wide receiver ryan williams reacts after a play against the tennessee volunteers during the first quarter at neyland stadium mandato chars,"['photos', 'third', 'saturday', 'october', 'loss', 'tennessee', 'oct', 'knoxville', 'tennessee', 'usa', 'alabama', 'crimson', 'tide', 'wide', 'receiver', 'ryan', 'williams', 'reacts', 'play', 'tennessee', 'volunteers', 'first', 'quarter', 'neyland', 'stadium', 'mandato', 'chars']",,[]
Social media reaction to Vols' victory over Alabama,Vols Wire,USA Today,"No. 10 Tennessee (6-1, 2-1 SEC) defeated No. 7 Alabama","Oct 19, 2024; Knoxville, Tennessee, USA; Tennessee Volunteers offensive lineman Gage Ginther (78) and offensive lineman William Satterwhite (50) celebrate with fans after a victory over the Alabama C… [+1244 chars]",20-10-2024,https://volswire.usatoday.com/lists/social-media-reaction-to-tennessee-vols-victory-over-alabama-crimson-tide/,https://s.yimg.com/ny/api/res/1.2/dXDnC2.z6Q1E8GxOec_9pQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/vols_wire_usa_today_articles_138/51e71e45996d01df4a503b23e1e641cd,social media reaction to vols victory over alabama oct knoxville tennessee usa tennessee volunteers offensive lineman gage ginther and offensive lineman william satterwhite celebrate with fans after a victory over the alabama c chars,"['social', 'media', 'reaction', 'vols', 'victory', 'alabama', 'oct', 'knoxville', 'tennessee', 'usa', 'tennessee', 'volunteers', 'offensive', 'lineman', 'gage', 'ginther', 'offensive', 'lineman', 'william', 'satterwhite', 'celebrate', 'fans', 'victory', 'alabama', 'c', 'chars']",,[]
"CFP bracket projection: Georgia back on top, welcome Indiana to the show",USA TODAY Sports,USA Today,"CFP bracket projection: Look who's back on top: Georgia dominates No.1 Texas, is the team to beat again","Matt Hayes' College Football Playoff bracket prediction.
1. Georgia: The best team in college football. All the Bulldogs need is motivation and doubt and anyone but Alabama on the other sideline.
2… [+2184 chars]",20-10-2024,https://www.usatoday.com/story/sports/ncaaf/2024/10/19/georgia-whips-texas-returns-to-top-of-cfp-bracket-projection-oregon-ohio-state-miami-tennessee-lsu/75760667007/,https://s.yimg.com/ny/api/res/1.2/6_3cNEqOsdlMyoszRjmdww--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/usa_today_sports_articles_558/367905ab8ea0c2bdb7f1a1999240d5e3,cfp bracket projection georgia back on top welcome indiana to the show matt hayes college football playoff bracket prediction georgia the best team in college football all the bulldogs need is motivation and doubt and anyone but alabama on the other sideline chars,"['cfp', 'bracket', 'projection', 'georgia', 'back', 'top', 'welcome', 'indiana', 'show', 'matt', 'hayes', 'college', 'football', 'playoff', 'bracket', 'prediction', 'georgia', 'best', 'team', 'college', 'football', 'bulldogs', 'need', 'motivation', 'doubt', 'anyone', 'alabama', 'sideline', 'chars']",,[]
5 takeaways from Alabama's brutal 24-17 loss to rival Tennessee,Roll Tide Wire,USA Today,"The Tennessee Volunteers defeated the Alabama Crimson Tide, 24-17, on Saturday at Neyland Stadium to hand coach Kalen DeBoer's team their second loss of the season. Alabama dropped to 5-2 overall and just 2-2 in SEC play, while Tennessee improved to 6-1 (3-1 …","Oct 19, 2024; Knoxville, Tennessee, USA; Alabama Crimson Tide quarterback Jalen Milroe (4) scrambles against the Tennessee Volunteers during the second quarter at Neyland Stadium. Mandatory Credit: R… [+4015 chars]",20-10-2024,https://rolltidewire.usatoday.com/2024/10/19/alabama-football-tennessee-vols-brutal-loss-takeaways/,https://s.yimg.com/ny/api/res/1.2/cGHdtyqmFoQ6seiKlt9vqg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/roll_tide_wire_usa_today_articles_214/68f100047b85f26f68c45edba7aae3a4,takeaways from alabama is brutal loss to rival tennessee oct knoxville tennessee usa alabama crimson tide quarterback jalen milroe scrambles against the tennessee volunteers during the second quarter at neyland stadium mandatory credit r chars,"['takeaways', 'alabama', 'brutal', 'loss', 'rival', 'tennessee', 'oct', 'knoxville', 'tennessee', 'usa', 'alabama', 'crimson', 'tide', 'quarterback', 'jalen', 'milroe', 'scrambles', 'tennessee', 'volunteers', 'second', 'quarter', 'neyland', 'stadium', 'mandatory', 'credit', 'r', 'chars']",,[]
Instant reactions to No. 14 Texas A&M football team's win over Mississippi State,Aggies Wire,USA Today,"The Texas A&M football team returned from a bye this week with a conference road matchup at struggling Mississippi State, which was much closer than it should've been. The No. 14 Aggies","Oct 19, 2024; Starkville, Mississippi, USA; Texas A&amp;M Aggies quarterback Conner Weigman (15) runs the ball against Mississippi State Bulldogs cornerback Brice Pollock (14) during the third quarte… [+1792 chars]",20-10-2024,https://aggieswire.usatoday.com/2024/10/19/texas-aggies-football-instant-analysis-mississippi-state/,https://s.yimg.com/ny/api/res/1.2/SMprfpVTzI4hA1RCT_VjJw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/aggies_wire_usa_today_articles_632/873225572a412da5cd011a457b230e40,instant reactions to no texas a m football team is win over mississippi state oct starkville mississippi usa texas a amp m aggies quarterback conner weigman runs the ball against mississippi state bulldogs cornerback brice pollock during the third quarte chars,"['instant', 'reactions', 'texas', 'football', 'team', 'win', 'mississippi', 'state', 'oct', 'starkville', 'mississippi', 'usa', 'texas', 'amp', 'aggies', 'quarterback', 'conner', 'weigman', 'runs', 'ball', 'mississippi', 'state', 'bulldogs', 'cornerback', 'brice', 'pollock', 'third', 'quarte', 'chars']",,[]
Four Downs: The fall of Alabama didn't start with Kalen DeBoer. It began last season,USA TODAY Sports,USA Today,"Tennessee exposes more problems at Alabama, Miami's easy road to the CFP, and elite football at Indiana lead this week's Four Downs.","It was a wild and unpredictable Week 8 in college football. Matt Hayes analyzes four hot topics from Saturday's games.
First Down: The fall of Alabama
Lets look at this thing globally, instead of s… [+6271 chars]",20-10-2024,https://www.usatoday.com/story/sports/ncaaf/2024/10/19/alabama-fall-tennessee-kalen-deboer-nick-saban/75756134007/,https://s.yimg.com/ny/api/res/1.2/VSvC7PQG7i8v2mgQ5kn9GA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD05MDA-/https://media.zenfs.com/en/usa_today_sports_articles_558/89c49c364e879219c4406a1391485394,four downs the fall of alabama did not start with kalen deboer it began last season it was a wild and unpredictable week in college football matt hayes analyzes four hot topics from saturday is games first down the fall of alabama lets look at this thing globally instead of s chars,"['four', 'downs', 'fall', 'alabama', 'start', 'kalen', 'deboer', 'began', 'last', 'season', 'wild', 'unpredictable', 'week', 'college', 'football', 'matt', 'hayes', 'analyzes', 'four', 'hot', 'topics', 'saturday', 'games', 'first', 'fall', 'alabama', 'lets', 'look', 'thing', 'globally', 'instead', 'chars']",,[]
Michigan State football upsets Iowa on Homecoming,Spartans Wire,USA Today,"It was a difficult stretch of the season the last month or so. But MSU came out of their bye week looking restored, and in a night that saw a long-standing Michigan State football record be broken, the Spartans were able to get the win on Homecoming over Iowa…","Michigan State's Montorie Foster Jr., left, celebrates his touchdown catch against Iowa during the third quarter on Saturday, Oct. 19, 2024, at Spartan Stadium in East Lansing.
It was a difficult st… [+1664 chars]",20-10-2024,https://spartanswire.usatoday.com/2024/10/19/michigan-state-football-upsets-iowa-on-homecoming/,https://s.yimg.com/ny/api/res/1.2/1gy6sba6u6Gvnkb.Kvbq1Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTk-/https://media.zenfs.com/en/spartans_wire_usa_today_articles_977/5c49e24449598e18f9e3c7f0dbadf503,michigan state football upsets iowa on homecoming michigan state is montorie foster jr left celebrates his touchdown catch against iowa during the third quarter on saturday oct at spartan stadium in east lansing it was a difficult st chars,"['michigan', 'state', 'football', 'upsets', 'iowa', 'homecoming', 'michigan', 'state', 'montorie', 'foster', 'jr', 'left', 'celebrates', 'touchdown', 'catch', 'iowa', 'third', 'quarter', 'saturday', 'oct', 'spartan', 'stadium', 'east', 'lansing', 'difficult', 'st', 'chars']",,[]
