title,author,source,description,content,pub_date,url,photo_url,combined_text,tokens,lems
"Hurricanes vs. Capitals November 3: Injured players, inactives, latest updates",Data Skrive,USA Today,"The injury report for the Washington Capitals (8-2) heading into their game against the Carolina Hurricanes (7-2) currently includes four players on it. The matchup begins at 5:00 PM ET on Sunday, …","The injury report for the Washington Capitals (8-2) heading into their game against the Carolina Hurricanes (7-2) currently includes four players on it. The matchup begins at 5:00 PM ET on Sunday, No… [+2455 chars]",2024-11-03,https://ftw.usatoday.com/article/hurricanes-vs-capitals-november-3-injured-players-inactives-latest-updates,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/20032093.jpg?w=1024&h=576&crop=1,hurricanes vs capitals november  injured players inactives latest updates the injury report for the washington capitals   heading into their game against the carolina hurricanes   currently includes four players on it the matchup begins at   pm et on sunday no  chars,"['hurricanes', 'vs', 'capitals', 'november', 'injured', 'players', 'inactives', 'latest', 'updates', 'injury', 'report', 'capitals', 'heading', 'game', 'carolina', 'hurricanes', 'currently', 'includes', 'four', 'players', 'matchup', 'begins', 'pm', 'et', 'sunday', 'chars']",hurricane v capital november injured player inactives latest update injury report capital heading game carolina hurricane currently includes four player matchup begin pm et sunday char
"How to watch Sunday’s NHL games streaming live or on TV - November 3, 2024",Data Skrive,USA Today,Today’s NHL slate has plenty of exciting matchups in store. Among those games is the Tampa Bay Lightning squaring off against the Winnipeg Jets.We have what you need in terms of how to watch …,"Today’s NHL slate has plenty of exciting matchups in store. Among those games is the Tampa Bay Lightning squaring off against the Winnipeg Jets.
We have what you need in terms of how to watch today’… [+1358 chars]",2024-11-03,https://ftw.usatoday.com/article/how-to-watch-sundays-nhl-games-streaming-live-or-on-tv-november-3-2024,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/19601879-3.jpg?w=1024&h=576&crop=1,how to watch sunday s nhl games streaming live or on tv november   today s nhl slate has plenty of exciting matchups in store among those games is the tampa bay lightning squaring off against the winnipeg jets we have what you need in terms of how to watch today  chars,"['watch', 'sunday', 'nhl', 'games', 'streaming', 'live', 'tv', 'november', 'today', 'nhl', 'slate', 'plenty', 'exciting', 'matchups', 'store', 'among', 'games', 'tampa', 'bay', 'lightning', 'squaring', 'winnipeg', 'jets', 'need', 'terms', 'watch', 'today', 'chars']",watch sunday nhl game streaming live tv november today nhl slate plenty exciting matchup store among game tampa bay lightning squaring winnipeg jet need term watch today char
"How to Watch Aryna Sabalenka vs. Jasmine Paolini at the 2024 Akron WTA Finals Guadalajara: Live Stream, TV Channel",Data Skrive,USA Today,"Aryna Sabalenka (No. 1) will take on fellow top-10 resident Jasmine Paolini (No. 4) in the Round Robin at the Akron WTA Finals Guadalajara on Monday, November 4.Sabalenka’s last match was a w…","Aryna Sabalenka (No. 1) will take on fellow top-10 resident Jasmine Paolini (No. 4) in the Round Robin at the Akron WTA Finals Guadalajara on Monday, November 4.
Sabalenka’s last match was a win, 6-… [+2914 chars]",2024-11-03,https://ftw.usatoday.com/article/how-to-watch-aryna-sabalenka-vs-jasmine-paolini-at-the-2024-akron-wta-finals-guadalajara-live-stream-tv-channel,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/15810182-8.jpg?w=1024&h=576&crop=1,how to watch aryna sabalenka vs jasmine paolini at the  akron wta finals guadalajara live stream tv channel aryna sabalenka no  will take on fellow top  resident jasmine paolini no  in the round robin at the akron wta finals guadalajara on monday november  sabalenka s last match was a win   chars,"['watch', 'aryna', 'sabalenka', 'vs', 'jasmine', 'paolini', 'akron', 'wta', 'finals', 'guadalajara', 'live', 'stream', 'tv', 'channel', 'aryna', 'sabalenka', 'take', 'fellow', 'top', 'resident', 'jasmine', 'paolini', 'round', 'robin', 'akron', 'wta', 'finals', 'guadalajara', 'monday', 'november', 'sabalenka', 'last', 'match', 'win', 'chars']",watch aryna sabalenka v jasmine paolini akron wta final guadalajara live stream tv channel aryna sabalenka take fellow top resident jasmine paolini round robin akron wta final guadalajara monday november sabalenka last match win char
"How to watch Merida Open Akron Sunday: TV coverage, streaming live, match times and more Nov. 3",Data Skrive,USA Today,"Alina Korneeva (No. 254 in world) will face Zeynep Sonmez (No. 127) today at the Merida Open Akron, in Mérida, Mexico. Wanting a way to keep up with the action? The Tennis Channel has you covered, …","Alina Korneeva (No. 254 in world) will face Zeynep Sonmez (No. 127) today at the Merida Open Akron, in Mérida, Mexico. Wanting a way to keep up with the action? The Tennis Channel has you covered, as… [+746 chars]",2024-11-03,https://ftw.usatoday.com/article/how-to-watch-merida-open-akron-sunday-tv-coverage-streaming-live-match-times-and-more-nov-3,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/19352420-2.jpg?w=1024&h=576&crop=1,how to watch merida open akron sunday tv coverage streaming live match times and more nov  alina korneeva no  in world will face zeynep sonmez no  today at the merida open akron in mrida mexico wanting a way to keep up with the action the tennis channel has you covered as  chars,"['watch', 'merida', 'open', 'akron', 'sunday', 'tv', 'coverage', 'streaming', 'live', 'match', 'times', 'nov', 'alina', 'korneeva', 'world', 'face', 'zeynep', 'sonmez', 'today', 'merida', 'open', 'akron', 'mrida', 'mexico', 'wanting', 'way', 'keep', 'action', 'tennis', 'channel', 'covered', 'chars']",watch merida open akron sunday tv coverage streaming live match time nov alina korneeva world face zeynep sonmez today merida open akron mrida mexico wanting way keep action tennis channel covered char
10 new 2024 NFL trade deadline reports to consider ahead of Tuesday,Cory Woodroof,USA Today,Here are the latest reports ahead of the 2024 NFL trade deadline.,"This post has been updated. 
The 2024 NFL trade deadline is Tuesday, as teams will have until 4 p.m. ET to make a deal for any number of potential candidates. 
We’ve seen some big trades go down al… [+2535 chars]",2024-11-03,https://ftw.usatoday.com/lists/10-new-2024-nfl-trade-deadline-reports-before-tuesday,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/USATSI_24486192.jpg?w=1024&h=576&crop=1,new  nfl trade deadline reports to consider ahead of tuesday this post has been updated the  nfl trade deadline is tuesday as teams will have until  p m et to make a deal for any number of potential candidates we ve seen some big trades go down al  chars,"['new', 'nfl', 'trade', 'deadline', 'reports', 'consider', 'ahead', 'tuesday', 'post', 'updated', 'nfl', 'trade', 'deadline', 'tuesday', 'teams', 'p', 'et', 'make', 'deal', 'number', 'potential', 'candidates', 'seen', 'big', 'trades', 'go', 'al', 'chars']",new nfl trade deadline report consider ahead tuesday post updated nfl trade deadline tuesday team p et make deal number potential candidate seen big trade go al char
"Hurricanes vs. Capitals: Live stream, TV info, time and more | November 3, 2024",Data Skrive,USA Today,"The NHL schedule on Sunday features a showdown between the Carolina Hurricanes (7-2) and the Washington Capitals (8-2), starting at 5:00 PM ET at PNC Arena and broadcast on ESPN+. The Hurricanes ar…","The NHL schedule on Sunday features a showdown between the Carolina Hurricanes (7-2) and the Washington Capitals (8-2), starting at 5:00 PM ET at PNC Arena and broadcast on ESPN+. The Hurricanes are … [+1855 chars]",2024-11-03,https://ftw.usatoday.com/article/hurricanes-vs-capitals-live-stream-tv-info-time-and-more-november-3-2024,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/21955688.jpg?w=1024&h=576&crop=1,hurricanes vs capitals live stream tv info time and more november   the nhl schedule on sunday features a showdown between the carolina hurricanes   and the washington capitals   starting at   pm et at pnc arena and broadcast on espn the hurricanes are  chars,"['hurricanes', 'vs', 'capitals', 'live', 'stream', 'tv', 'info', 'time', 'november', 'nhl', 'schedule', 'sunday', 'features', 'showdown', 'carolina', 'hurricanes', 'capitals', 'starting', 'pm', 'et', 'pnc', 'arena', 'broadcast', 'espn', 'hurricanes', 'chars']",hurricane v capital live stream tv info time november nhl schedule sunday feature showdown carolina hurricane capital starting pm et pnc arena broadcast espn hurricane char
"Oilers vs. Flames November 3: Injured players, inactives, latest updates",Data Skrive,USA Today,"Take a look at the injury report for the Edmonton Oilers (5-5-1), which currently includes two players listed (including Connor McDavid), as the Oilers ready for their matchup with the Calgary Flam…","Take a look at the injury report for the Edmonton Oilers (5-5-1), which currently includes two players listed (including Connor McDavid), as the Oilers ready for their matchup with the Calgary Flames… [+1844 chars]",2024-11-03,https://ftw.usatoday.com/article/oilers-vs-flames-november-3-injured-players-inactives-latest-updates,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/24604623.jpg?w=1024&h=576&crop=1,oilers vs flames november  injured players inactives latest updates take a look at the injury report for the edmonton oilers    which currently includes two players listed including connor mcdavid as the oilers ready for their matchup with the calgary flames  chars,"['oilers', 'vs', 'flames', 'november', 'injured', 'players', 'inactives', 'latest', 'updates', 'take', 'look', 'injury', 'report', 'edmonton', 'oilers', 'currently', 'includes', 'two', 'players', 'listed', 'including', 'connor', 'mcdavid', 'oilers', 'ready', 'matchup', 'calgary', 'flames', 'chars']",oiler v flame november injured player inactives latest update take look injury report edmonton oiler currently includes two player listed including connor mcdavid oiler ready matchup calgary flame char
"Ducks vs. Blackhawks November 3: Injured players, inactives, latest updates",Data Skrive,USA Today,"The injury report for the Anaheim Ducks (4-4-2) ahead of their game against the Chicago Blackhawks (4-7-1) currently has only one player. The matchup begins at 8:00 PM ET on Sunday, November 3 from…","The injury report for the Anaheim Ducks (4-4-2) ahead of their game against the Chicago Blackhawks (4-7-1) currently has only one player. The matchup begins at 8:00 PM ET on Sunday, November 3 from H… [+1896 chars]",2024-11-03,https://ftw.usatoday.com/article/ducks-vs-blackhawks-november-3-injured-players-inactives-latest-updates,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/11/22232119.jpg?w=1024&h=576&crop=1,ducks vs blackhawks november  injured players inactives latest updates the injury report for the anaheim ducks    ahead of their game against the chicago blackhawks    currently has only one player the matchup begins at   pm et on sunday november  from h  chars,"['ducks', 'vs', 'blackhawks', 'november', 'injured', 'players', 'inactives', 'latest', 'updates', 'injury', 'report', 'anaheim', 'ducks', 'ahead', 'game', 'chicago', 'blackhawks', 'currently', 'one', 'player', 'matchup', 'begins', 'pm', 'et', 'sunday', 'november', 'h', 'chars']",duck v blackhawks november injured player inactives latest update injury report anaheim duck ahead game chicago blackhawks currently one player matchup begin pm et sunday november h char
Aiemann Zahabi def. Pedro Munhoz at UFC Fight Night 246: Best photos from Edmonton,MMA Junkie Staff,USA Today,Check out the best photos from Aiemann Zahabi's unanimous decision win over Pedro Munhoz at UFC Fight Night 246.,"Check out the best photos from Aiemann Zahabi’s unanimous decision win over Pedro Munhoz at UFC Fight Night 246 at Rogers Place in Edmonton, Alberta, Canada. (Photos by Perry Nelson, USA TODAY Sports… [+17 chars]",2024-11-03,https://mmajunkie.usatoday.com/gallery/pedro-munhoz-vs-aiemann-zahabi-ufc-fight-night-246-edmonton-best-photos-gallery-mma,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/11/Aiemann-Zahabi-def.-Pedro-Munhoz-956.jpg?w=1024&h=576&crop=1,aiemann zahabi def pedro munhoz at ufc fight night  best photos from edmonton check out the best photos from aiemann zahabi s unanimous decision win over pedro munhoz at ufc fight night  at rogers place in edmonton alberta canada photos by perry nelson usa today sports  chars,"['aiemann', 'zahabi', 'def', 'pedro', 'munhoz', 'ufc', 'fight', 'night', 'best', 'photos', 'edmonton', 'check', 'best', 'photos', 'aiemann', 'zahabi', 'unanimous', 'decision', 'win', 'pedro', 'munhoz', 'ufc', 'fight', 'night', 'rogers', 'place', 'edmonton', 'alberta', 'canada', 'photos', 'perry', 'nelson', 'usa', 'today', 'sports', 'chars']",aiemann zahabi def pedro munhoz ufc fight night best photo edmonton check best photo aiemann zahabi unanimous decision win pedro munhoz ufc fight night rogers place edmonton alberta canada photo perry nelson usa today sport char
Erin Blanchfield def. Rose Namajunas at UFC Fight Night 246: Best photos from Edmonton,MMA Junkie Staff,USA Today,Check out the best photos from Erin Blanchfield's unanimous decision win over Rose Namajunas at UFC Fight Night 246.,"Check out the best photos from Erin Blanchfield’s unanimous decision win over Rose Namajunas at UFC Fight Night 246 at Rogers Place in Edmonton, Alberta, Canada. (Photos by Perry Nelson, USA TODAY Sp… [+155 chars]",2024-11-03,https://mmajunkie.usatoday.com/gallery/erin-blanchfield-vs-rose-namajunas-ufc-fight-night-246-edmonton-best-women-mma-photos-gallery,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/11/Erin-Blanchfield-def.-Rose-Namajunas-UFC-Fight-Night-246-433.jpg?w=1024&h=576&crop=1,erin blanchfield def rose namajunas at ufc fight night  best photos from edmonton check out the best photos from erin blanchfield s unanimous decision win over rose namajunas at ufc fight night  at rogers place in edmonton alberta canada photos by perry nelson usa today sp  chars,"['erin', 'blanchfield', 'def', 'rose', 'namajunas', 'ufc', 'fight', 'night', 'best', 'photos', 'edmonton', 'check', 'best', 'photos', 'erin', 'blanchfield', 'unanimous', 'decision', 'win', 'rose', 'namajunas', 'ufc', 'fight', 'night', 'rogers', 'place', 'edmonton', 'alberta', 'canada', 'photos', 'perry', 'nelson', 'usa', 'today', 'sp', 'chars']",erin blanchfield def rose namajunas ufc fight night best photo edmonton check best photo erin blanchfield unanimous decision win rose namajunas ufc fight night rogers place edmonton alberta canada photo perry nelson usa today sp char
